"Date","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2014-12-31,"Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",127,270400,0.00483091787439614,0.0196078431372549,0.073868149324861,0.0618548318460515,-0.0084002653310542,"2006-02","2006-Q1",372600,-0.274288781535158,"2004-09"
2014-12-31,"Chattanooga","TN","Chattanooga","Hamilton",128,115300,-0.00173160173160173,-0.000866551126516464,-0.000866551126516464,-0.00779359814272484,0.0155638568647767,"2010-02","2010-Q1",120200,-0.040765391014975,"2009-03"
2014-12-31,"Roanoke","VA","Roanoke","Roanoke City",129,143500,0.0034965034965035,0.0134180790960452,0.0732984293193717,0.000278978980509548,0.0160312093128798,"2008-12","2008-Q4",146400,-0.0198087431693989,"2007-02"
2014-12-31,"Santa Clarita","CA","Los Angeles","Los Angeles",130,446000,0.00609068351003835,0.0187300137048881,0.0854222438549525,0.0454638049956082,-0.00366924619322329,"2006-05","2006-Q2",555100,-0.196541163754279,"2004-09"
2014-12-31,"Rancho Cucamonga","CA","Riverside","San Bernardino",131,436100,0.00298988040478381,0.00879019199629887,0.0551657391725139,0.06844671135451,0.000945044934281158,"2006-06","2006-Q2",514600,-0.152545666537116,"2005-02"
2014-12-31,"Naperville","IL","Chicago","Du Page",132,374400,0.00160513643659711,0.0056406124093473,0.0558375634517767,0.0188044286441849,0.00482654481334355,"2007-07","2007-Q3",392600,-0.0463576158940397,"2005-09"
2014-12-31,"El Cajon","CA","San Diego","San Diego",133,410100,0.00613346418056919,0.0145967342899555,0.0493858751279427,0.0465855103590636,-0.0166145946953571,"2006-02","2006-Q1",501200,-0.181763766959298,"2004-03"
2014-12-31,"Fredericksburg","VA","Washington","Spotsylvania",134,230200,0.0043630017452007,0.012758468983722,0.0244770805518469,0.0232590457826742,-0.0126298953858868,"2006-03","2006-Q1",318500,-0.27723704866562,"2004-08"
2014-12-31,"Tempe","AZ","Phoenix","Maricopa",135,223400,0.0076680198466396,0.021490626428898,0.0381040892193309,0.0393425528796103,0.0184358524229935,"2006-04","2006-Q2",276900,-0.193210545323221,"2005-06"
2014-12-31,"Vancouver","WA","Portland","Clark",136,216700,0.00884543761638734,0.0202448210922787,0.0829585207396302,0.0247125653532585,0.0182772675849745,"2007-01","2007-Q1",238900,-0.092925910422771,"2005-11"
2014-12-31,"Murfreesboro","TN","Nashville","Rutherford",137,162800,0.00618046971569839,0.0181363352095059,0.0557717250324254,0.0196585871715835,0.0205766611910341,"2014-12","2014-Q4",162800,0,"2014-12"
2014-12-31,"Clarksville","TN","Clarksville","Montgomery",138,135800,0.00443786982248521,0.0164670658682635,0.0406130268199234,0.0154155871599939,0.0300488927747948,"2014-12","2014-Q4",135800,0,"2014-12"
2014-12-31,"Elk Grove","CA","Sacramento","Sacramento",139,333500,0.00633675316837658,0.0183206106870229,0.0709698137443802,0.0688167529065398,-0.0216734281608513,"2005-12","2005-Q4",467700,-0.286936070130425,"2004-01"
2014-12-31,"Pembroke Pines","FL","Miami-Fort Lauderdale","Broward",140,237900,0.00506970849176172,0.0236660929432014,0.149830836152731,0.0661551789866908,-0.00305846672773957,"2006-07","2006-Q3",332500,-0.284511278195489,"2004-11"
2014-12-31,"Pueblo","CO","Pueblo","Pueblo",141,114200,0.0088339222614841,0.0279027902790279,0.0593692022263451,0.00176057428483212,-0.0028446499302095,"2007-07","2007-Q3",124300,-0.081255028157683,"2004-07"
2014-12-31,"Springfield","MA","Springfield","Hampden",142,127200,0.00394632991318074,0.00712589073634204,0.0375203915171289,-0.0102139995271481,-0.00622779733344658,"2007-06","2007-Q2",151800,-0.162055335968379,"2004-05"
2014-12-31,"Fairfax","VA","Washington","Fairfax",143,508500,0.00414691943127962,0.014160351017152,0.0517063081695967,0.0406231697767598,0.00941788795414311,"2005-12","2005-Q4",541500,-0.0609418282548476,"2005-06"
2014-12-31,"Peoria","AZ","Phoenix","Maricopa",144,213200,0.00661000944287063,0.0147548786292242,0.029951690821256,0.0500600741142905,0.0048650183293073,"2006-03","2006-Q1",298800,-0.286479250334672,"2005-02"
2014-12-31,"Boynton Beach","FL","Miami-Fort Lauderdale","Palm Beach",145,191000,0.00951374207188161,0.0324324324324324,0.160388821385176,0.0409140674261199,-0.0247104252357492,"2006-03","2006-Q1",315700,-0.394995248653785,"2004-01"
2014-12-31,"Pomona","CA","Los Angeles","Los Angeles",146,331600,0.00484848484848485,0.0162427214220043,0.108288770053476,0.0945239213257061,0.00136728275158648,"2006-08","2006-Q3",423100,-0.216260931221933,"2005-01"
2014-12-31,"Paterson","NJ","New York","Passaic",147,221600,-0.000901713255184851,0.00818926296633303,0.123162696401419,-0.0153335923904609,-0.0168699555847188,"2007-01","2007-Q1",336200,-0.340868530636526,"2004-04"
2014-12-31,"Lakewood","CO","Denver","Jefferson",148,283700,0.0139385275196569,0.04186558942343,0.139815186822017,0.0540969784542316,0.0204978124012274,"2014-12","2014-Q4",283700,0,"2014-12"
2014-12-31,"Visalia","CA","Visalia","Tulare",149,182200,0.00330396475770925,0.0116601887840089,0.0711346266901823,0.0295645082531559,-0.0144279387970531,"2006-04","2006-Q2",280100,-0.349518029275259,"2004-08"
2014-12-31,"Torrance","CA","Los Angeles","Los Angeles",150,698800,0.00517836593785961,0.0164363636363636,0.058467131172372,0.033309330080898,0.0118081301030624,"2006-03","2006-Q1",719700,-0.0290398777268306,"2005-11"
2014-12-31,"Charleston","SC","Charleston","Charleston",151,234700,0.0138228941684665,0.0330105633802817,0.0712003651300776,0.0275293274613941,0.0186513897217326,"2006-08","2006-Q3",246300,-0.047097036134795,"2005-12"
2014-12-31,"Dayton","OH","Dayton","Montgomery",152,47900,0,-0.0164271047227926,-0.0362173038229376,-0.0269108418943281,-0.0391320001218588,"2005-04","2005-Q2",72300,-0.337482710926694,
2014-12-31,"Bridgeport","CT","Stamford","Fairfield",153,161700,-0.0030826140567201,-0.00614628149969268,0.0874243443174176,-0.0169171207090308,-0.0243951122589355,"2007-02","2007-Q1",247000,-0.345344129554656,"2003-04"
2014-12-31,"Canton","OH","Canton","Stark",154,84000,0.00598802395209581,0.0120481927710843,0.0218978102189781,-0.00699369346208623,-0.0142863850777661,"2006-08","2006-Q3",101100,-0.169139465875371,"2000-06"
2014-12-31,"Yuma","AZ","Yuma","Yuma",155,128300,0.00864779874213836,0.028869286287089,0.06738768718802,-0.022823907875239,-0.00116167799394351,"2006-08","2006-Q3",192100,-0.332118688183238,"2004-12"
2014-12-31,"Salem","OR","Salem","Marion",156,180300,0.0067001675041876,0.0174943566591422,0.063716814159292,-0.00599171687256717,0.0149729574450816,"2007-07","2007-Q3",207400,-0.130665380906461,"2006-01"
2014-12-31,"Hayward","CA","San Francisco","Alameda",157,453100,0.00577136514983352,0.020036019810896,0.14217292664482,0.102075679920902,-0.00593695587228438,"2006-08","2006-Q3",579800,-0.21852362883753,"2004-09"
2014-12-31,"Alexandria","VA","Washington","Alexandria City",158,486200,0.00892301307325171,0.0285593399619209,0.0578764142732811,0.0336237220756854,0.0126421905124936,"2014-12","2014-Q4",486200,0,"2014-12"
2014-12-31,"Hollywood","FL","Miami-Fort Lauderdale","Broward",159,197300,0.0071465033180194,0.0276041666666667,0.134560092006901,0.067690793187607,-0.00827735410012753,"2006-05","2006-Q2",294100,-0.329139748384903,"2004-09"
2014-12-31,"Newark","DE","Philadelphia","New Castle",160,203200,0.0019723865877712,0.00643883110450718,0.0501291989664083,-0.0135095428077463,0.00371658800912211,"2007-04","2007-Q2",239800,-0.152627189324437,"2005-04"
2014-12-31,"Sunnyvale","CA","San Jose","Santa Clara",161,1128000,0.0118406889128095,0.0383871858602596,0.161091096242923,0.0916196506022033,0.0484201940114919,"2014-12","2014-Q4",1128000,0,"2014-12"
2014-12-31,"Eugene","OR","Eugene","Lane",162,237700,0.0042247570764681,0.0140784982935154,0.032132001736865,0.00564765965411329,0.0205228780933437,"2007-06","2007-Q2",261300,-0.0903176425564485,"2006-01"
2014-12-31,"Hampton","VA","Virginia Beach","Hampton City",163,151700,0.00463576158940397,0.0133600534402138,0.0728429985855728,-0.0234386253730631,0.0147789000637746,"2007-12","2007-Q4",178300,-0.149186763881099,"2005-08"
2014-12-31,"Pasadena","CA","Los Angeles","Los Angeles",164,671100,0.00796034845298889,0.0217722289890378,0.0497419052088221,0.035825575644187,0.0166407118564287,"2014-12","2014-Q4",671100,0,"2014-12"
2014-12-31,"Cumming","GA","Atlanta","Forsyth",165,257400,0.00311769290724864,0.0117924528301887,0.0631970260223048,0.0235679780316651,0.0122024159450409,"2014-12","2014-Q4",257400,0,"2014-12"
2014-12-31,"Saginaw","MI","Saginaw","Saginaw",166,46100,0.00655021834061135,0.0221729490022173,-0.0274261603375527,-0.0367805873012895,-0.0428053306189149,"2004-05","2004-Q2",72000,-0.359722222222222,
2014-12-31,"Santa Maria","CA","Santa Barbara","Santa Barbara",167,308800,0.00684708183893055,0.0201519656425504,0.113193943763518,0.0444079757789948,-0.0274013598446092,"2005-12","2005-Q4",461500,-0.330877573131094,"2003-10"
2014-12-31,"Inglewood","CA","Los Angeles","Los Angeles",168,379700,0.00716180371352785,0.0187818620874698,0.0873424971363116,0.0501446824083538,-0.00141116073329395,"2006-10","2006-Q4",515400,-0.263290648040357,"2004-12"
2014-12-31,"Compton","CA","Los Angeles","Los Angeles",169,277800,0.00944767441860465,0.0266075388026608,0.106772908366534,0.0729056600792981,0.00229656216294338,"2007-02","2007-Q1",407800,-0.318783717508583,"2005-01"
2014-12-31,"Orange","CA","Los Angeles","Orange",170,570500,0.0063503263362145,0.0169340463458111,0.0251572327044025,0.0408490583383476,-0.00328770079419782,"2006-07","2006-Q3",680400,-0.161522633744856,"2004-09"
2014-12-31,"Savannah","GA","Savannah","Chatham",171,105600,0.00189753320683112,0.0144092219020173,0.0222652468538238,-0.0181025959227772,0.00201069459746139,"2007-05","2007-Q2",126300,-0.163895486935867,"2005-02"
2014-12-31,"Renton","WA","Seattle","King",172,328100,0.00613308800981294,0.0246720799500312,0.0846280991735537,0.0252069627007854,0.0185174006752407,"2007-04","2007-Q2",376700,-0.129015131404301,"2005-12"
2014-12-31,"Fullerton","CA","Los Angeles","Orange",173,543800,0.00703703703703704,0.0185427982768309,0.0291445874337623,0.0305219143481368,0.000257812785223521,"2006-06","2006-Q2",644700,-0.156506902435241,"2005-01"
2014-12-31,"Warren","MI","Detroit","Macomb",174,95900,0.0137420718816068,0.0412595005428882,0.200250312891114,0.0448779789114819,-0.0396353098826187,"2005-07","2005-Q3",144600,-0.336791147994468,"1997-02"
2014-12-31,"Hamilton","OH","Cincinnati","Butler",175,127900,0.00313725490196078,0.00550314465408805,0.0322841000807102,0.00540314314638457,-0.00619485239419526,"2006-12","2006-Q4",140700,-0.0909737029140014,"2003-05"
2014-12-31,"Escondido","CA","San Diego","San Diego",176,390000,0.0069713400464756,0.0204081632653061,0.0629599345870809,0.0756008094903637,-0.014492514489603,"2006-04","2006-Q2",479800,-0.187161317215506,"2004-05"
2014-12-31,"Sterling Heights","MI","Detroit","Macomb",177,164700,0.0048810250152532,0.0166666666666667,0.0864116094986807,0.0616847691479057,-0.0143955276470097,"2005-07","2005-Q3",191300,-0.139048614741244,"2000-05"
2014-12-31,"Gainesville","GA","Gainesville","Hall",178,143700,0.00842105263157895,0.0249643366619116,0.0952743902439024,0.00309038061106692,0.0000696160701716408,"2007-09","2007-Q3",161000,-0.107453416149068,"2005-01"
2014-12-31,"New Haven","CT","New Haven","New Haven",179,159600,0.000626959247648903,0.00377358490566038,-0.037394451145959,-0.0298381412056049,-0.0127217706153151,"2007-01","2007-Q1",225300,-0.291611185086551,"2004-04"
2014-12-31,"Flint","MI","Flint","Genesee",180,36200,-0.0109289617486339,-0.0423280423280423,-0.076530612244898,-0.027892031507611,-0.0580057156092782,"2005-09","2005-Q3",67700,-0.465288035450517,
2014-12-31,"Cary","NC","Raleigh","Wake",181,294000,0.00547195622435021,0.0173010380622837,0.065989847715736,0.021914373916631,0.0226086691441008,"2014-12","2014-Q4",294000,0,"2014-12"
2014-12-31,"Victorville","CA","Riverside","San Bernardino",182,183600,0.00547645125958379,0.0194336479733481,0.149655604257984,0.0959937850078923,-0.0279206560203085,"2006-06","2006-Q2",331100,-0.445484747810329,"2004-04"
2014-12-31,"Simi Valley","CA","Ventura","Ventura",183,490100,0.0071927661323469,0.0208289939595918,0.0665941240478781,0.0400136709532277,-0.0038354041739711,"2006-07","2006-Q3",587400,-0.165645216207014,"2004-09"
2014-12-31,"Miramar","FL","Miami-Fort Lauderdale","Broward",184,215500,0.00889513108614232,0.0286396181384248,0.147497337593184,0.0493171564926715,-0.00858285340674525,"2006-08","2006-Q3",325800,-0.338551258440761,"2004-08"
2014-12-31,"Concord","CA","San Francisco","Contra Costa",185,455000,0.00685992476211551,0.016532618409294,0.0869565217391304,0.0666080048617177,-0.00855075263686389,"2006-01","2006-Q1",585800,-0.223284397405258,"2004-08"
2014-12-31,"Thornton","CO","Denver","Adams",186,242100,0.0133947258267057,0.0381646655231561,0.136619718309859,0.0595449772704424,0.0136522311664478,"2014-12","2014-Q4",242100,0,"2014-12"
2014-12-31,"Elizabeth","NJ","New York","Union",187,246500,-0.00162008910490077,0.0185950413223141,0.217885375494071,-0.00209628547519747,-0.0239747024010299,"2006-08","2006-Q3",383800,-0.357738405419489,"2003-11"
2014-12-31,"East Los Angeles","CA","Los Angeles","Los Angeles",188,333200,0.00512820512820513,0.019271948608137,0.142661179698217,0.0681780165492336,0.00928012783603838,"2007-05","2007-Q2",438000,-0.239269406392694,"2005-05"
2014-12-31,"Hartford","CT","Hartford","Hartford",189,87600,-0.00341296928327645,-0.00567536889897843,-0.0457516339869281,-0.0583188603127155,-0.0109539219609962,"2008-08","2008-Q3",136500,-0.358241758241758,"2004-02"
2014-12-31,"Bellevue","WA","Seattle","King",190,607100,0.00897457204587004,0.0296811397557666,0.0962441314553991,0.0540094056396352,0.0407983195810688,"2014-12","2014-Q4",607100,0,"2014-12"
2014-12-31,"Coral Springs","FL","Miami-Fort Lauderdale","Broward",191,290800,0.00310451879958606,0.0125348189415042,0.113323124042879,0.0482113925944812,-0.00666127184848986,"2006-04","2006-Q2",404300,-0.280732129606728,"2004-09"
2014-12-31,"Stamford","CT","Stamford","Fairfield",192,464500,0.00259011439671919,0.00802951388888889,0.0310765815760266,0.00374460779727914,-0.00922365331738384,"2006-02","2006-Q1",553600,-0.160946531791908,"2004-04"
2014-12-31,"Queen Creek","AZ","Phoenix","Pinal",193,174600,0.00576036866359447,0.0162980209545984,0.0505415162454874,0.0738003877880604,0.00121077308802797,"2006-04","2006-Q2",260500,-0.329750479846449,"2005-01"
2014-12-31,"Joliet","IL","Chicago","Will",194,116800,0.00257510729613734,0.00689655172413793,0.0245614035087719,-0.0281146193378714,-0.0148138102155914,"2006-11","2006-Q4",152200,-0.232588699080158,"2003-02"
2014-12-31,"Vallejo","CA","Vallejo","Solano",195,267200,0.0163560289083302,0.0466118292205249,0.215097771714416,0.0814930716357203,-0.0374784345191738,"2006-03","2006-Q1",461700,-0.421269222438813,"2002-12"
2014-12-31,"Frederick","MD","Washington","Frederick",196,252800,-0.00157977883096367,0.000395726157499011,0.0243111831442464,0.00935502517053788,-0.00892118384183327,"2006-04","2006-Q2",332500,-0.239699248120301,"2004-08"
2014-12-31,"Allentown","PA","Allentown","Lehigh",197,101600,0.0019723865877712,0.00693756194251734,0.032520325203252,-0.0322572832199282,0.00684530568414843,"2007-10","2007-Q4",134000,-0.241791044776119,"2005-05"
2014-12-31,"Lansing Township","MI","Lansing","Ingham",198,65500,0.00152905198776758,0.00924499229583975,0.00152905198776758,-0.0282738259091903,-0.0422878141642157,"2006-06","2006-Q2",103800,-0.36897880539499,"1998-06"
2014-12-31,"Hemet","CA","Riverside","Riverside",199,193900,0.00989583333333333,0.0291932059447983,0.133255406195207,0.0907309432601786,-0.0352129128783816,"2006-06","2006-Q2",323300,-0.400247448190535,"2003-11"
2014-12-31,"Surprise","AZ","Phoenix","Maricopa",200,196000,0.00667693888032871,0.0203019260801666,0.0310362966859548,0.054390895060022,-0.00310942044327145,"2006-01","2006-Q1",284800,-0.311797752808989,"2004-11"
2014-12-31,"Clearwater","FL","Tampa","Pinellas",201,157500,0.00832266325224072,0.0220635950681376,0.0817307692307692,0.0272338535287331,-0.010140836754121,"2006-05","2006-Q2",224800,-0.299377224199288,"2004-07"
2014-12-31,"Athens","GA","Athens","Clarke",202,128200,0.00627943485086342,0.0231444533120511,0.0338709677419355,-0.0154790570510979,-0.00381871146781609,"2006-01","2006-Q1",141000,-0.0907801418439716,"2003-07"
2014-12-31,"Falls Church","VA","Washington","Fairfax",203,490800,0.00594384095101455,0.0193146417445483,0.0534449452672247,0.0476430160552583,0.0115623336642219,"2006-01","2006-Q1",521700,-0.0592294422081656,"2005-06"
2014-12-31,"New Port Richey","FL","Tampa","Pasco",204,122700,0.00656275635767022,0.0233527939949958,0.214851485148515,0.0169675434349701,-0.0166960253668719,"2006-07","2006-Q3",186600,-0.342443729903537,"2004-04"
2014-12-31,"Santa Clara","CA","San Jose","Santa Clara",205,836600,0.0114859146415186,0.0378364967125667,0.121748458031644,0.0848350957933823,0.0329256704740157,"2014-12","2014-Q4",836600,0,"2014-12"
2014-12-31,"Temecula","CA","Riverside","Riverside",206,395800,0.0017717033662364,0.00482355927900482,0.0446027975719187,0.0837880789561651,-0.0151332252147428,"2006-06","2006-Q2",494800,-0.200080840743735,"2004-04"
2014-12-31,"Cedar Rapids","IA","Cedar Rapids","Linn",207,135600,0.000738007380073801,0.00147710487444609,0,-0.00117578220641112,0.010790706233178,"2014-02","2014-Q1",137200,-0.0116618075801749,"2013-12"
2014-12-31,"Westminster","CO","Denver","Adams",208,250600,0.011707710940654,0.0346820809248555,0.143769968051118,0.0511283864621073,0.0158185985132298,"2014-12","2014-Q4",250600,0,"2014-12"
2014-12-31,"Miami Gardens","FL","Miami-Fort Lauderdale","Miami-Dade",209,132100,0.00303720577069096,0.00532724505327245,0.10359231411863,0.0344883163424532,-0.0154777123446056,"2007-05","2007-Q2",243400,-0.457271980279375,"2004-02"
2014-12-31,"Vista","CA","San Diego","San Diego",210,432000,0.00558659217877095,0.017428167687235,0.0557184750733138,0.0609980952866724,-0.0117905148850672,"2006-01","2006-Q1",512500,-0.157073170731707,"2004-06"
2014-12-31,"Ann Arbor","MI","Ann Arbor","Washtenaw",211,274400,0.0018254837531946,0.0125461254612546,0.0781925343811395,0.0600492648765991,0.00831232571250196,"2014-12","2014-Q4",274400,0,"2014-12"
2014-12-31,"Costa Mesa","CA","Los Angeles","Orange",212,657700,0.00550374560464761,0.0181114551083591,0.0262131377750039,0.0424729425091139,0.00134793551755408,"2006-06","2006-Q2",761600,-0.136423319327731,"2005-04"
